"ID","age","value"
"1.80.3","Bug","0.03"
"1.80.3","Number of Exit Points","1"
"1.80.3","Number of Statements","8"
"1.80.3","Number of Structuring Levels","1"
"1.80.3","Number of Unconditional Jumps","0"
"1.80.3","Number of Go to Statements","0"
"1.80.3","Number of Decision Statements","0"
"1.80.3","Average Statement Size","3.37"
"1.80.3","Language Scope","1.8"
"1.80.3","Number of Function Parameters","0"
"1.80.3","Number of Calling Functions","0"
"1.80.3","Number of Called Functions","0"
"1.80.3","Cyclomatic Complexity","1"
"1.80.3","Number of Entry Points","1"
"1.81.1","Number of Distinct Operators","1"
"1.81.1","Number of Distinct Operands","0"
"1.81.1","Number of Operator Occurrences","1"
"1.81.1","Number of Operand Occurrences","0"
"1.81.1","Component Length","1"
"1.81.1","Component Volume","0"
"1.81.1","Vocabulary Size","1"
"1.81.1","Program Level","0"
"1.81.1","Program Differences","0"
"1.81.1","Effeciency","0"
"1.81.1","Program Time","0"
"1.81.1","Itergration","0"
"1.81.1","Bug","0"
"1.81.1","Number of Exit Points","1"
"1.81.1","Number of Statements","1"
"1.81.1","Number of Structuring Levels","1"
"1.81.1","Number of Unconditional Jumps","0"
"1.81.1","Number of Go to Statements","0"
"1.81.1","Number of Decision Statements","0"
"1.81.1","Average Statement Size","1"
"1.81.1","Language Scope","1"
"1.81.1","Number of Function Parameters","0"
"1.81.1","Number of Calling Functions","0"
"1.81.1","Number of Called Functions","0"
"1.81.1","Cyclomatic Complexity","1"
"1.81.1","Number of Entry Points","1"
"1.82.1","Number of Distinct Operators","7"
"1.82.1","Number of Distinct Operands","2"
"1.82.1","Number of Operator Occurrences","5"
"1.82.1","Number of Operand Occurrences","1"
"1.82.1","Component Length","6"
"1.82.1","Component Volume","19.01"
"1.82.1","Vocabulary Size","9"
"1.82.1","Program Level","0.57"
"1.82.1","Program Differences","1.74"
"1.82.1","Effeciency","33.28"
"1.82.1","Program Time","1.84"
"1.82.1","Itergration","10.86"
"1.82.1","Bug","0"
"1.82.1","Number of Exit Points","1"
"1.82.1","Number of Statements","1"
"1.82.1","Number of Structuring Levels","1"
"1.82.1","Number of Unconditional Jumps","0"
"1.82.1","Number of Go to Statements","0"
"1.82.1","Number of Decision Statements","0"
"1.82.1","Average Statement Size","6"
"1.82.1","Language Scope","0.66"
"1.82.1","Number of Function Parameters","1"
"1.82.1","Number of Calling Functions","0"
"1.82.1","Number of Called Functions","0"
"1.82.1","Cyclomatic Complexity","1"
"1.82.1","Number of Entry Points","1"
"1.82.2","Number of Distinct Operators","6"
"1.82.2","Number of Distinct Operands","4"
"1.82.2","Number of Operator Occurrences","7"
"1.82.2","Number of Operand Occurrences","4"
"1.82.2","Component Length","11"
"1.82.2","Component Volume","36.54"
"1.82.2","Vocabulary Size","10"
"1.82.2","Program Level","0.33"
"1.82.2","Program Differences","3"
"1.82.2","Effeciency","109.62"
"1.82.2","Program Time","6.09"
"1.82.2","Itergration","12.18"
"1.82.2","Bug","0.01"
"1.82.2","Number of Exit Points","1"
"1.82.2","Number of Statements","4"
"1.82.2","Number of Structuring Levels","1"
"1.82.2","Number of Unconditional Jumps","0"
"1.82.2","Number of Go to Statements","0"
"1.82.2","Number of Decision Statements","0"
"1.82.2","Average Statement Size","2.75"
"1.82.2","Language Scope","1.1"
"1.82.2","Number of Function Parameters","0"
"1.82.2","Number of Calling Functions","0"
"1.82.2","Number of Called Functions","0"
"1.82.2","Cyclomatic Complexity","1"
"1.82.2","Number of Entry Points","1"
"1.82.3","Number of Distinct Operators","11"
"1.82.3","Number of Distinct Operands","7"
"1.82.3","Number of Operator Occurrences","14"
"1.82.3","Number of Operand Occurrences","8"
"1.82.3","Component Length","22"
"1.82.3","Component Volume","91.73"
"1.82.3","Vocabulary Size","18"
"1.82.3","Program Level","0.15"
"1.82.3","Program Differences","6.28"
"1.82.3","Effeciency","576.64"
"1.82.3","Program Time","32.03"
"1.82.3","Itergration","14.59"
"1.82.3","Bug","0.03"
"1.82.3","Number of Exit Points","1"
"1.82.3","Number of Statements","6"
"1.82.3","Number of Structuring Levels","1"
"1.82.3","Number of Unconditional Jumps","0"
"1.82.3","Number of Go to Statements","0"
"1.82.3","Number of Decision Statements","0"
"1.82.3","Average Statement Size","3.66"
"1.82.3","Language Scope","1.22"
"1.82.3","Number of Function Parameters","0"
"1.82.3","Number of Calling Functions","0"
"1.82.3","Number of Called Functions","0"
"1.82.3","Cyclomatic Complexity","1"
"1.82.3","Number of Entry Points","1"
"1.83.1","Number of Distinct Operators","4"
"1.83.1","Number of Distinct Operands","4"
"1.83.1","Number of Operator Occurrences","14"
"1.83.1","Number of Operand Occurrences","8"
"1.83.1","Component Length","22"
"1.83.1","Component Volume","66"
"1.83.1","Vocabulary Size","8"
"1.83.1","Program Level","0.25"
"1.83.1","Program Differences","4"
"1.83.1","Effeciency","264"
"1.83.1","Program Time","14.66"
"1.83.1","Itergration","16.5"
"1.83.1","Bug","0.02"
"1.83.1","Number of Exit Points","1"
"1.83.1","Number of Statements","6"
"1.83.1","Number of Structuring Levels","1"
"1.83.1","Number of Unconditional Jumps","0"
"1.83.1","Number of Go to Statements","0"
"1.83.1","Number of Decision Statements","0"
"1.83.1","Average Statement Size","3.66"
"1.83.1","Language Scope","2.75"
"1.83.1","Number of Function Parameters","1"
"1.83.1","Number of Calling Functions","0"
"1.83.1","Number of Called Functions","0"
"1.83.1","Cyclomatic Complexity","1"
"1.83.1","Number of Entry Points","1"
"1.84.1","Number of Distinct Operators","4"
"1.84.1","Number of Distinct Operands","0"
"1.84.1","Number of Operator Occurrences","3"
"1.84.1","Number of Operand Occurrences","2"
"1.84.1","Component Length","5"
"1.84.1","Component Volume","10"
"1.84.1","Vocabulary Size","4"
"1.84.1","Program Level","0"
"1.84.1","Program Differences","0"
"1.84.1","Effeciency","0"
"1.84.1","Program Time","0"
"1.84.1","Itergration","0"
"1.84.1","Bug","0"
"1.84.1","Number of Exit Points","1"
"1.84.1","Number of Statements","3"
"1.84.1","Number of Structuring Levels","1"
"1.84.1","Number of Unconditional Jumps","0"
"1.84.1","Number of Go to Statements","0"
"1.84.1","Number of Decision Statements","0"
"1.84.1","Average Statement Size","1.66"
"1.84.1","Language Scope","1.25"
"1.84.1","Number of Function Parameters","0"
"1.84.1","Number of Calling Functions","0"
"1.84.1","Number of Called Functions","0"
"1.84.1","Cyclomatic Complexity","1"
"1.84.1","Number of Entry Points","1"
"1.85.1","Number of Distinct Operators","3"
"1.85.1","Number of Distinct Operands","1"
"1.85.1","Number of Operator Occurrences","3"
"1.85.1","Number of Operand Occurrences","1"
"1.85.1","Component Length","4"
"1.85.1","Component Volume","8"
"1.85.1","Vocabulary Size","4"
"1.85.1","Program Level","0.66"
"1.85.1","Program Differences","1.5"
"1.85.1","Effeciency","12"
"1.85.1","Program Time","0.66"
"1.85.1","Itergration","5.33"
"1.85.1","Bug","0"
"1.85.1","Number of Exit Points","1"
"1.85.1","Number of Statements","1"
"1.85.1","Number of Structuring Levels","1"
"1.85.1","Number of Unconditional Jumps","0"
"1.85.1","Number of Go to Statements","0"
"1.85.1","Number of Decision Statements","0"
"1.85.1","Average Statement Size","4"
"1.85.1","Language Scope","1"
"1.85.1","Number of Function Parameters","1"
"1.85.1","Number of Calling Functions","0"
"1.85.1","Number of Called Functions","0"
"1.85.1","Cyclomatic Complexity","1"
"1.85.1","Number of Entry Points","1"
"1.85.2","Number of Distinct Operators","10"
"1.85.2","Number of Distinct Operands","7"
"1.85.2","Number of Operator Occurrences","16"
"1.85.2","Number of Operand Occurrences","8"
"1.85.2","Component Length","24"
"1.85.2","Component Volume","98.09"
"1.85.2","Vocabulary Size","17"
"1.85.2","Program Level","0.17"
"1.85.2","Program Differences","5.71"
"1.85.2","Effeciency","560.56"
"1.85.2","Program Time","31.14"
"1.85.2","Itergration","17.16"
"1.85.2","Bug","0.03"
"1.85.2","Number of Exit Points","1"
"1.85.2","Number of Statements","4"
"1.85.2","Number of Structuring Levels","2"
"1.85.2","Number of Unconditional Jumps","0"
"1.85.2","Number of Go to Statements","0"
"1.85.2","Number of Decision Statements","2"
"1.85.2","Average Statement Size","6"
"1.85.2","Language Scope","1.41"
"1.85.2","Number of Function Parameters","0"
"1.85.2","Number of Calling Functions","0"
"1.85.2","Number of Called Functions","0"
"1.85.2","Cyclomatic Complexity","3"
"1.85.2","Number of Entry Points","1"
"1.86.1","Number of Distinct Operators","7"
"1.86.1","Number of Distinct Operands","6"
"1.86.1","Number of Operator Occurrences","26"
"1.86.1","Number of Operand Occurrences","21"
"1.86.1","Component Length","47"
"1.86.1","Component Volume","173.92"
"1.86.1","Vocabulary Size","13"
"1.86.1","Program Level","0.08"
"1.86.1","Program Differences","12.24"
"1.86.1","Effeciency","2130.52"
"1.86.1","Program Time","118.36"
"1.86.1","Itergration","14.19"
"1.86.1","Bug","0.05"
"1.86.1","Number of Exit Points","1"
"1.86.1","Number of Statements","27"
"1.86.1","Number of Structuring Levels","3"
"1.86.1","Number of Unconditional Jumps","0"
"1.86.1","Number of Go to Statements","0"
"1.86.1","Number of Decision Statements","7"
"1.86.1","Average Statement Size","1.74"
"1.86.1","Language Scope","3.61"
"1.86.1","Number of Function Parameters","0"
"1.86.1","Number of Calling Functions","0"
"1.86.1","Number of Called Functions","0"
"1.86.1","Cyclomatic Complexity","8"
"1.86.1","Number of Entry Points","1"
"1.87.1","Number of Distinct Operators","2"
"1.87.1","Number of Distinct Operands","5"
"1.87.1","Number of Operator Occurrences","7"
"1.87.1","Number of Operand Occurrences","3"
"1.87.1","Component Length","10"
"1.87.1","Component Volume","28.07"
"1.87.1","Vocabulary Size","7"
"1.87.1","Program Level","1.66"
"1.87.1","Program Differences","0.6"
"1.87.1","Effeciency","16.84"
"1.87.1","Program Time","0.93"
"1.87.1","Itergration","46.78"
"1.87.1","Bug","0"
"1.87.1","Number of Exit Points","1"
"1.87.1","Number of Statements","4"
"1.87.1","Number of Structuring Levels","1"
"1.87.1","Number of Unconditional Jumps","0"
"1.87.1","Number of Go to Statements","0"
"1.87.1","Number of Decision Statements","0"
"1.87.1","Average Statement Size","2.5"
"1.87.1","Language Scope","1.42"
"1.87.1","Number of Function Parameters","0"
"1.87.1","Number of Calling Functions","0"
"1.87.1","Number of Called Functions","0"
"1.87.1","Cyclomatic Complexity","1"
"1.87.1","Number of Entry Points","1"
"1.88.1","Number of Distinct Operators","7"
"1.88.1","Number of Distinct Operands","4"
"1.88.1","Number of Operator Occurrences","6"
"1.88.1","Number of Operand Occurrences","3"
"1.88.1","Component Length","9"
"1.88.1","Component Volume","31.13"
"1.88.1","Vocabulary Size","11"
"1.88.1","Program Level","0.38"
"1.88.1","Program Differences","2.62"
"1.88.1","Effeciency","81.72"
"1.88.1","Program Time","4.54"
"1.88.1","Itergration","11.86"
"1.88.1","Bug","0.01"
"1.88.1","Number of Exit Points","1"
"1.88.1","Number of Statements","3"
"1.88.1","Number of Structuring Levels","1"
"1.88.1","Number of Unconditional Jumps","0"
"1.88.1","Number of Go to Statements","0"
"1.88.1","Number of Decision Statements","0"
"1.88.1","Average Statement Size","3"
"1.88.1","Language Scope","0.81"
"1.88.1","Number of Function Parameters","0"
"1.88.1","Number of Calling Functions","0"
"1.88.1","Number of Called Functions","0"
"1.88.1","Cyclomatic Complexity","1"
"1.88.1","Number of Entry Points","1"
"1.88.2","Number of Distinct Operators","7"
"1.88.2","Number of Distinct Operands","4"
"1.88.2","Number of Operator Occurrences","6"
"1.88.2","Number of Operand Occurrences","3"
"1.88.2","Component Length","9"
"1.88.2","Component Volume","31.13"
"1.88.2","Vocabulary Size","11"
"1.88.2","Program Level","0.38"
"1.88.2","Program Differences","2.62"
"1.88.2","Effeciency","81.72"
"1.88.2","Program Time","4.54"
"1.88.2","Itergration","11.86"
"1.88.2","Bug","0.01"
"1.88.2","Number of Exit Points","1"
"1.88.2","Number of Statements","3"
"1.88.2","Number of Structuring Levels","1"
"1.88.2","Number of Unconditional Jumps","0"
"1.88.2","Number of Go to Statements","0"
"1.88.2","Number of Decision Statements","0"
"1.88.2","Average Statement Size","3"
"1.88.2","Language Scope","0.81"
"1.88.2","Number of Function Parameters","0"
"1.88.2","Number of Calling Functions","0"
"1.88.2","Number of Called Functions","0"
"1.88.2","Cyclomatic Complexity","1"
"1.88.2","Number of Entry Points","1"
"1.88.3","Number of Distinct Operators","3"
"1.88.3","Number of Distinct Operands","2"
"1.88.3","Number of Operator Occurrences","5"
"1.88.3","Number of Operand Occurrences","1"
"1.88.3","Component Length","6"
"1.88.3","Component Volume","13.93"
"1.88.3","Vocabulary Size","5"
"1.88.3","Program Level","1.33"
"1.88.3","Program Differences","0.75"
"1.88.3","Effeciency","10.44"
"1.88.3","Program Time","0.58"
"1.88.3","Itergration","18.57"
"1.88.3","Bug","0"
"1.88.3","Number of Exit Points","1"
"1.88.3","Number of Statements","3"
"1.88.3","Number of Structuring Levels","1"
"1.88.3","Number of Unconditional Jumps","0"
"1.88.3","Number of Go to Statements","0"
"1.88.3","Number of Decision Statements","0"
"1.88.3","Average Statement Size","2"
"1.88.3","Language Scope","1.2"
"1.88.3","Number of Function Parameters","0"
"1.88.3","Number of Calling Functions","0"
"1.88.3","Number of Called Functions","0"
"1.88.3","Cyclomatic Complexity","1"
"1.88.3","Number of Entry Points","1"
"1.88.4","Number of Distinct Operators","6"
"1.88.4","Number of Distinct Operands","3"
"1.88.4","Number of Operator Occurrences","5"
"1.88.4","Number of Operand Occurrences","2"
"1.88.4","Component Length","7"
"1.88.4","Component Volume","22.18"
"1.88.4","Vocabulary Size","9"
"1.88.4","Program Level","0.5"
"1.88.4","Program Differences","2"
"1.88.4","Effeciency","44.37"
"1.88.4","Program Time","2.46"
"1.88.4","Itergration","11.09"
"1.88.4","Bug","0"
"1.88.4","Number of Exit Points","1"
"1.88.4","Number of Statements","3"
"1.88.4","Number of Structuring Levels","1"
"1.88.4","Number of Unconditional Jumps","0"
"1.88.4","Number of Go to Statements","0"
"1.88.4","Number of Decision Statements","0"
"1.88.4","Average Statement Size","2.33"
"1.88.4","Language Scope","0.77"
"1.88.4","Number of Function Parameters","0"
"1.88.4","Number of Calling Functions","0"
"1.88.4","Number of Called Functions","0"
"1.88.4","Cyclomatic Complexity","1"
"1.88.4","Number of Entry Points","1"
"1.88.5","Number of Distinct Operators","3"
"1.88.5","Number of Distinct Operands","2"
"1.88.5","Number of Operator Occurrences","5"
"1.88.5","Number of Operand Occurrences","1"
"1.88.5","Component Length","6"
"1.88.5","Component Volume","13.93"
"1.88.5","Vocabulary Size","5"
"1.88.5","Program Level","1.33"
"1.88.5","Program Differences","0.75"
"1.88.5","Effeciency","10.44"
"1.88.5","Program Time","0.58"
"1.88.5","Itergration","18.57"
"1.88.5","Bug","0"
"1.88.5","Number of Exit Points","1"
"1.88.5","Number of Statements","3"
"1.88.5","Number of Structuring Levels","1"
"1.88.5","Number of Unconditional Jumps","0"
"1.88.5","Number of Go to Statements","0"
"1.88.5","Number of Decision Statements","0"
"1.88.5","Average Statement Size","2"
"1.88.5","Language Scope","1.2"
"1.88.5","Number of Function Parameters","0"
"1.88.5","Number of Calling Functions","0"
"1.88.5","Number of Called Functions","0"
"1.88.5","Cyclomatic Complexity","1"
"1.88.5","Number of Entry Points","1"
"1.88.6","Number of Distinct Operators","6"
"1.88.6","Number of Distinct Operands","3"
"1.88.6","Number of Operator Occurrences","5"
"1.88.6","Number of Operand Occurrences","2"
"1.88.6","Component Length","7"
"1.88.6","Component Volume","22.18"
"1.88.6","Vocabulary Size","9"
"1.88.6","Program Level","0.5"
"1.88.6","Program Differences","2"
"1.88.6","Effeciency","44.37"
"1.88.6","Program Time","2.46"
"1.88.6","Itergration","11.09"
"1.88.6","Bug","0"
"1.88.6","Number of Exit Points","1"
"1.88.6","Number of Statements","3"
"1.88.6","Number of Structuring Levels","1"
"1.88.6","Number of Unconditional Jumps","0"
"1.88.6","Number of Go to Statements","0"
"1.88.6","Number of Decision Statements","0"
"1.88.6","Average Statement Size","2.33"
"1.88.6","Language Scope","0.77"
"1.88.6","Number of Function Parameters","0"
"1.88.6","Number of Calling Functions","0"
"1.88.6","Number of Called Functions","0"
"1.88.6","Cyclomatic Complexity","1"
"1.88.6","Number of Entry Points","1"
"1.89.1","Number of Distinct Operators","11"
"1.89.1","Number of Distinct Operands","8"
"1.89.1","Number of Operator Occurrences","16"
"1.89.1","Number of Operand Occurrences","9"
"1.89.1","Component Length","25"
"1.89.1","Component Volume","106.19"
"1.89.1","Vocabulary Size","19"
"1.89.1","Program Level","0.16"
"1.89.1","Program Differences","6.18"
"1.89.1","Effeciency","657.1"
"1.89.1","Program Time","36.5"
"1.89.1","Itergration","17.16"
"1.89.1","Bug","0.03"
"1.89.1","Number of Exit Points","1"
"1.89.1","Number of Statements","6"
"1.89.1","Number of Structuring Levels","2"
"1.89.1","Number of Unconditional Jumps","0"
"1.89.1","Number of Go to Statements","0"
"1.89.1","Number of Decision Statements","4"
"1.89.1","Average Statement Size","4.16"
"1.89.1","Language Scope","1.31"
"1.89.1","Number of Function Parameters","0"
"1.89.1","Number of Calling Functions","0"
"1.89.1","Number of Called Functions","0"
"1.89.1","Cyclomatic Complexity","5"
